calendar.date,julian.date,pot.ID,species,census,pendant.ID,table.ID,Lightbulb_strength,Factor,number.planted,number.germinated,soil.moisture,Mass
30/05/2021,150,45,Layia platyglossa,Greenhouse Temperature Experiment,15575,1,40,Low,40,5,13,0.001
30/05/2021,150,46,Layia platyglossa,Greenhouse Temperature Experiment,15575,1,40,Low,40,17,22,0.018
30/05/2021,150,47,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,20,26,0.001
30/05/2021,150,48,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,3,23,0.001
30/05/2021,150,49,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,12,16,0.227
30/05/2021,150,50,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,9,17,0.038
30/05/2021,150,51,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,10,20,0.001
30/05/2021,150,52,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,3,27,0.001
30/05/2021,150,53,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,5,28,0.001
30/05/2021,150,54,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,6,21,0.156
30/05/2021,150,55,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,15,25,0.006
30/05/2021,150,56,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,8,16,0.074
30/05/2021,150,57,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,5,9,0.001
30/05/2021,150,58,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,20,0.001
30/05/2021,150,59,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,19,0
30/05/2021,150,60,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,3,17,0.208
30/05/2021,150,61,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,9,33,0.237
30/05/2021,150,62,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,6,29,0.087
30/05/2021,150,63,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,18,25,0.233
30/05/2021,150,64,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,4,21,0.001
30/05/2021,150,65,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,16,18,0.001
30/05/2021,150,66,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,8,20,0.001
30/05/2021,150,67,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,10,17,0.315
30/05/2021,150,68,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,9,18,0.222
30/05/2021,150,69,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,4,20,0.041
30/05/2021,150,70,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,18,25,0.001
30/05/2021,150,1,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,16,16,0.108
30/05/2021,150,2,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,24,29,0.309
30/05/2021,150,3,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,18,25,0.025
30/05/2021,150,4,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,12,20,0.03
30/05/2021,150,5,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,15,31,0.01
30/05/2021,150,6,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,13,21,0.016
30/05/2021,150,7,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,13,23,0.139
30/05/2021,150,8,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,8,9,0.212
30/05/2021,150,9,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,17,23,0.234
30/05/2021,150,10,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,17,30,0.019
30/05/2021,150,11,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,15,18,0.072
30/05/2021,150,12,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,14,20,0.124
30/05/2021,150,13,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,11,16,0.001
30/05/2021,150,14,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,9,16,0.1
30/05/2021,150,15,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,10,26,0.166
30/05/2021,150,16,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,7,11,0.078
30/05/2021,150,17,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,18,25,0.177
30/05/2021,150,18,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,20,19,0.151
30/05/2021,150,19,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,13,16,0.038
30/05/2021,150,20,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,24,23,0.594
30/05/2021,150,21,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,10,13,0.031
30/05/2021,150,22,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,8,12,0.142
30/05/2021,150,23,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,9,13,0.135
30/05/2021,150,24,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,7,22,0.001
30/05/2021,150,25,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,13,18,0.001
30/05/2021,150,26,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,13,17,0.17
30/05/2021,150,27,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,16,24,0.285
30/05/2021,150,28,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,15,16,0.258
30/05/2021,150,29,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,7,27,0.118
30/05/2021,150,30,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,14,26,0.215
30/05/2021,150,31,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,6,28,0.263
30/05/2021,150,32,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,5,18,0.001
30/05/2021,150,33,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,4,19,0.034
30/05/2021,150,34,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,14,16,0.001
30/05/2021,150,35,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,13,23,0.001
30/05/2021,150,36,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,25,27,0.257
30/05/2021,150,37,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,16,15,0.26
30/05/2021,150,38,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,11,9,0.378
30/05/2021,150,39,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,9,19,0.103
30/05/2021,150,40,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,16,25,0.252
30/05/2021,150,41,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,7,15,0.001
30/05/2021,150,42,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,9,0
30/05/2021,150,43,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,5,30,0.007
30/05/2021,150,44,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,8,14,0.062
30/05/2021,150,45,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,9,22,0.001
30/05/2021,150,46,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,5,11,0.001
30/05/2021,150,47,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,2,10,0.151
30/05/2021,150,48,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,9,0.118
30/05/2021,150,49,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,4,11,0.113
30/05/2021,150,50,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,9,0.103
30/05/2021,150,51,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,8,11,0.061
30/05/2021,150,52,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,3,9,0.068
30/05/2021,150,53,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,5,11,0.084
30/05/2021,150,54,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,13,0.012
30/05/2021,150,55,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,6,11,0.001
30/05/2021,150,56,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,14,20,0.163
30/05/2021,150,57,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,3,24,0.001
30/05/2021,150,58,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,6,12,0.094
30/05/2021,150,59,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,23,0.031
30/05/2021,150,60,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,8,34,0.206
30/05/2021,150,61,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,18,18,0.572
30/05/2021,150,62,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,19,10,0.307
30/05/2021,150,63,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,19,0.269
30/05/2021,150,64,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,6,21,0.074
30/05/2021,150,65,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,25,0.001
30/05/2021,150,66,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,20,20,0.225
30/05/2021,150,67,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,17,22,0.494
30/05/2021,150,68,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,18,30,0.269
30/05/2021,150,69,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,15,32,0.052
30/05/2021,150,70,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,16,24,0.031
30/05/2021,150,1,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,16,25,0.007
30/05/2021,150,2,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,25,17,0.184
30/05/2021,150,3,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,14,16,0.276
30/05/2021,150,4,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,10,30,0.253
30/05/2021,150,5,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,16,24,0.168
30/05/2021,150,6,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,6,12,0.137
30/05/2021,150,7,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,0,7,0
30/05/2021,150,8,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,0,8,0
30/05/2021,150,9,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,10,0.054
30/05/2021,150,10,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,6,19,0.065
30/05/2021,150,11,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,15,22,0.158
30/05/2021,150,12,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,6,14,0.187
30/05/2021,150,13,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,18,0.001
30/05/2021,150,14,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,8,0.004
30/05/2021,150,15,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,13,13,0.106
30/05/2021,150,16,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,5,14,0.001
30/05/2021,150,17,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,9,14,0.001
30/05/2021,150,18,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,3,23,0.12
30/05/2021,150,19,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,15,0.117
30/05/2021,150,20,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,4,14,0.02
30/05/2021,150,21,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,8,18,0.118
30/05/2021,150,22,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,11,19,0.087
30/05/2021,150,23,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,9,0.09
30/05/2021,150,24,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,15,24,0.289
30/05/2021,150,25,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,7,20,0.18
30/05/2021,150,26,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,13,0.015
30/05/2021,150,27,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,17,0.001
30/05/2021,150,28,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,0,8,0
30/05/2021,150,29,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,12,0.046
30/05/2021,150,30,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,14,8,0.433
30/05/2021,150,31,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,10,26,0.262
30/05/2021,150,32,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,0,17,0
30/05/2021,150,33,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14,0.063
30/05/2021,150,34,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,0,11,0
30/05/2021,150,35,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,10,11,0.001
30/05/2021,150,36,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,16,0.001
30/05/2021,150,37,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,21,0.001
30/05/2021,150,38,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14,0.084
30/05/2021,150,39,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,15,0.001
30/05/2021,150,40,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,5,16,0.007
30/05/2021,150,41,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,7,16,0.171
30/05/2021,150,42,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,20,0.066
30/05/2021,150,43,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,17,0.15
30/05/2021,150,44,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14,0.001
30/05/2021,150,45,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,10,14,0.106
30/05/2021,150,46,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,17,18,0.587
30/05/2021,150,47,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,9,27,0.004
30/05/2021,150,48,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,11,14,0.148
30/05/2021,150,49,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,3,31,0.057
30/05/2021,150,50,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,6,26,0.077
30/05/2021,150,51,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,2,24,0.077
30/05/2021,150,52,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,1,18,0.034
30/05/2021,150,53,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,1,17,0.001
30/05/2021,150,54,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,4,22,0.001
30/05/2021,150,55,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,10,28,0.013
30/05/2021,150,56,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,7,20,0.061
30/05/2021,150,57,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,1,23,0.196
30/05/2021,150,58,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,0,23,0
30/05/2021,150,59,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,0,11,0
30/05/2021,150,60,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,15,18,0.312
30/05/2021,150,61,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,4,22,0.013
30/05/2021,150,62,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,6,16,0.305
30/05/2021,150,63,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,0,12,0
30/05/2021,150,64,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,4,27,0.192
30/05/2021,150,65,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,14,12,0.421
30/05/2021,150,66,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,21,33,0.456
30/05/2021,150,67,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,20,24,0.368
30/05/2021,150,68,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,13,29,0.517
30/05/2021,150,69,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,7,27,0.011
30/05/2021,150,70,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,8,27,0.141
24/10/2021,297,1,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,34,14,0.272
24/10/2021,297,2,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,33,15,0.275
24/10/2021,297,3,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,28,17,0.294
24/10/2021,297,4,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,27,12,0.278
24/10/2021,297,5,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,26,16,0.316
24/10/2021,297,6,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,30,14,0.565
24/10/2021,297,7,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,32,13,0.574
24/10/2021,297,8,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,30,8,0.774
24/10/2021,297,9,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,27,14,0.562
24/10/2021,297,10,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,32,12,0.494
24/10/2021,297,11,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,31,12,0.591
24/10/2021,297,12,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,32,7,0.689
24/10/2021,297,13,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,24,13,0.727
24/10/2021,297,14,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,27,11,0.735
24/10/2021,297,15,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,30,20,0.363
24/10/2021,297,16,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,30,13,0.492
24/10/2021,297,17,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,29,13,0.635
24/10/2021,297,18,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,23,8,0.673
24/10/2021,297,19,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,24,9,0.584
24/10/2021,297,20,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,33,17,0.36
24/10/2021,297,21,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,27,16,0.332
24/10/2021,297,22,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,23,10,0.604
24/10/2021,297,23,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15598,1,40,Low,40,24,13,0.578
24/10/2021,297,24,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,29,14,0.598
24/10/2021,297,25,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,31,11,0.623
24/10/2021,297,26,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,24,23,0.424
24/10/2021,297,27,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,27,14,0.544
24/10/2021,297,28,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,28,7,0.646
24/10/2021,297,29,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,25,7,0.777
24/10/2021,297,30,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,33,11,0.806
24/10/2021,297,31,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,32,17,0.66
24/10/2021,297,32,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,29,18,0.4
24/10/2021,297,33,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,26,16,0.661
24/10/2021,297,34,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,32,8,0.918
24/10/2021,297,35,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,28,22,0.599
24/10/2021,297,36,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,30,22,0.488
24/10/2021,297,37,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,31,9,0.782
24/10/2021,297,38,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,34,14,0.652
24/10/2021,297,39,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,30,12,1.087
24/10/2021,297,40,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,30,11,0.599
24/10/2021,297,41,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,36,28,0.352
24/10/2021,297,42,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,30,18,0.517
24/10/2021,297,43,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,31,14,0.801
24/10/2021,297,44,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,35,10,0.82
24/10/2021,297,45,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,34,17,0.458
24/10/2021,297,46,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15575,1,40,Low,40,31,19,0.754
24/10/2021,297,47,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,23,9,0.695
24/10/2021,297,48,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,32,13,0.728
24/10/2021,297,49,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,27,10,0.678
24/10/2021,297,50,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,32,23,0.211
24/10/2021,297,51,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,28,14,0.656
24/10/2021,297,52,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,26,9,0.267
24/10/2021,297,53,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,22,7,1.013
24/10/2021,297,54,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,30,13,0.502
24/10/2021,297,55,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,32,12,0.371
24/10/2021,297,56,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,28,20,0.743
24/10/2021,297,57,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,24,12,0.705
24/10/2021,297,58,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,26,9,0.374
24/10/2021,297,59,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,27,17,0.589
24/10/2021,297,60,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,27,19,0.387
24/10/2021,297,61,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,24,27,0.671
24/10/2021,297,62,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,28,28,0.548
24/10/2021,297,63,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,30,11,0.751
24/10/2021,297,64,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,29,16,0.83
24/10/2021,297,65,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,33,28,0.339
24/10/2021,297,66,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,27,14,0.317
24/10/2021,297,67,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,30,17,0.571
24/10/2021,297,68,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,20,14,0.492
24/10/2021,297,69,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,29,21,0.092
24/10/2021,297,70,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15571,1,40,Low,40,31,28,0.125
24/10/2021,297,1,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,28,27,0.347
24/10/2021,297,2,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,33,23,0.467
24/10/2021,297,3,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,27,12,0.678
24/10/2021,297,4,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,31,13,0.543
24/10/2021,297,5,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,34,9,0.482
24/10/2021,297,6,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,29,27,0.253
24/10/2021,297,7,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,22,19,0.527
24/10/2021,297,8,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,31,7,0.84
24/10/2021,297,9,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,33,7,0.665
24/10/2021,297,10,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,23,8,0.735
24/10/2021,297,11,Phacelia tanacetifolia,Greenhouse Temperature Experiment,15585,2,60,Medium,40,31,27,0.411
